key,image_id,url,description,weight,predicted_weight,absolute_error
6fwmw2,4198fd55-f46c-4b22-a0ab-215e7f648628,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/4198fd55-f46c-4b22-a0ab-215e7f648628,maïs en boîte,102.0,90,12.0
6fwmw2,4198fd55-f46c-4b22-a0ab-215e7f648628,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/4198fd55-f46c-4b22-a0ab-215e7f648628,thon,150.0,80,70.0
6fwmw2,56829e0c-d2f4-46f2-9357-b6c331e0a734,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/56829e0c-d2f4-46f2-9357-b6c331e0a734,sauce à salade italienne,30.0,15,15.0
6fwmw2,e9f41c05-d4ed-4b6c-aba8-e5d17bb581eb,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/e9f41c05-d4ed-4b6c-aba8-e5d17bb581eb,thé,445.0,250,195.0
6fwmw2,fc43899a-21ef-45e8-95b0-d10af04f9539,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/fc43899a-21ef-45e8-95b0-d10af04f9539,fraises,146.0,150,4.0
6fwmw2,f10babeb-7562-487d-a812-849fb0877d1b,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/f10babeb-7562-487d-a812-849fb0877d1b,yogourt muesli,180.0,150,30.0
6fwmw2,5b6177d5-0d26-4a44-8697-8f007fe9ff1c,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/5b6177d5-0d26-4a44-8697-8f007fe9ff1c,semoule,162.0,90,72.0
6fwmw2,5b6177d5-0d26-4a44-8697-8f007fe9ff1c,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/5b6177d5-0d26-4a44-8697-8f007fe9ff1c,œufs au plat,94.0,120,26.0
6fwmw2,5b6177d5-0d26-4a44-8697-8f007fe9ff1c,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/5b6177d5-0d26-4a44-8697-8f007fe9ff1c,haricots coco,86.0,90,4.0
6fwmw2,5b6177d5-0d26-4a44-8697-8f007fe9ff1c,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/5b6177d5-0d26-4a44-8697-8f007fe9ff1c,parmesan râpé,10.0,10,0.0
6fwmw2,1a96e805-fc15-4295-90a7-73a41fcb683f,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/1a96e805-fc15-4295-90a7-73a41fcb683f,poulet rôti,156.0,150,6.0
6fwmw2,1a96e805-fc15-4295-90a7-73a41fcb683f,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/1a96e805-fc15-4295-90a7-73a41fcb683f,salade de pomme de terre,108.0,120,12.0
6fwmw2,1a96e805-fc15-4295-90a7-73a41fcb683f,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/1a96e805-fc15-4295-90a7-73a41fcb683f,salade de carotte,58.0,80,22.0
6fwmw2,1a96e805-fc15-4295-90a7-73a41fcb683f,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/1a96e805-fc15-4295-90a7-73a41fcb683f,salade de céleri,49.0,45,4.0
6fwmw2,32884400-96d3-4152-a9ec-565fe33a5b2d,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/32884400-96d3-4152-a9ec-565fe33a5b2d,café,100.0,60,40.0
6fwmw2,1ddcaacb-fd1a-4ee3-a08b-a3721350d9a9,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/1ddcaacb-fd1a-4ee3-a08b-a3721350d9a9,fajitas galette,42.0,60,18.0
6fwmw2,1ddcaacb-fd1a-4ee3-a08b-a3721350d9a9,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/1ddcaacb-fd1a-4ee3-a08b-a3721350d9a9,brochette de poulet façon thaï,103.0,120,17.0
6fwmw2,1ddcaacb-fd1a-4ee3-a08b-a3721350d9a9,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/1ddcaacb-fd1a-4ee3-a08b-a3721350d9a9,mélange de légumes,146.0,120,26.0
6fwmw2,9d7b61b8-02b0-4d63-838a-54edfe54552b,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/9d7b61b8-02b0-4d63-838a-54edfe54552b,blevita,19.0,40,21.0
6fwmw2,1da85bf5-675f-472d-8594-733069301dd5,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/1da85bf5-675f-472d-8594-733069301dd5,haticot coco,198.0,120,78.0
6fwmw2,1da85bf5-675f-472d-8594-733069301dd5,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/1da85bf5-675f-472d-8594-733069301dd5,crevette,87.0,60,27.0
6fwmw2,1da85bf5-675f-472d-8594-733069301dd5,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/1da85bf5-675f-472d-8594-733069301dd5,perle de blé,138.0,120,18.0
6fwmw2,1da85bf5-675f-472d-8594-733069301dd5,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/1da85bf5-675f-472d-8594-733069301dd5,sauce crème 15% au safran,66.0,30,36.0
6fwmw2,8e63ef08-4795-4e32-8b02-a42e3532d29d,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/8e63ef08-4795-4e32-8b02-a42e3532d29d,frites,146.0,150,4.0
6fwmw2,8e63ef08-4795-4e32-8b02-a42e3532d29d,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/8e63ef08-4795-4e32-8b02-a42e3532d29d,poulet au curry,175.0,180,5.0
6fwmw2,215ff85d-c1bb-48f2-baa6-e24f49f58253,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/215ff85d-c1bb-48f2-baa6-e24f49f58253,pomme,165.0,180,15.0
6fwmw2,a2a7a39e-6053-4f38-806d-2bfed94b37c0,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/a2a7a39e-6053-4f38-806d-2bfed94b37c0,œufs au plat,96.0,120,24.0
6fwmw2,a2a7a39e-6053-4f38-806d-2bfed94b37c0,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/a2a7a39e-6053-4f38-806d-2bfed94b37c0,brocoli,122.0,90,32.0
6fwmw2,a2a7a39e-6053-4f38-806d-2bfed94b37c0,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/a2a7a39e-6053-4f38-806d-2bfed94b37c0,semoule,116.0,120,4.0
6fwmw2,32884400-96d3-4152-a9ec-565fe33a5b2d,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/32884400-96d3-4152-a9ec-565fe33a5b2d,café,100.0,60,40.0
6fwmw2,ec6d03db-ac9d-4ca2-92e1-96ab989361cb,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/ec6d03db-ac9d-4ca2-92e1-96ab989361cb,nouille de riz,200.0,150,50.0
6fwmw2,ec6d03db-ac9d-4ca2-92e1-96ab989361cb,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/ec6d03db-ac9d-4ca2-92e1-96ab989361cb,mélange de porc et légumes façon thaï,295.0,250,45.0
6fwmw2,2f4548d4-2953-4562-bde4-7ad9a868f2f3,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/2f4548d4-2953-4562-bde4-7ad9a868f2f3,panna cotta,141.0,150,9.0
8japfq,5c760dea-6cff-424e-878e-a2e506f5b681,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/5c760dea-6cff-424e-878e-a2e506f5b681,pomme,120.0,180,60.0
8japfq,b0b63155-334f-4a68-958f-4195fa493daf,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/b0b63155-334f-4a68-958f-4195fa493daf,thé,457.0,250,207.0
8japfq,0e719126-b22f-4bbc-8c2f-83c1cd41a712,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/0e719126-b22f-4bbc-8c2f-83c1cd41a712,salade verte,50.0,50,0.0
8japfq,0e719126-b22f-4bbc-8c2f-83c1cd41a712,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/0e719126-b22f-4bbc-8c2f-83c1cd41a712,gratin de pâtes,295.0,250,45.0
8japfq,2a854c3d-0ba9-4c3f-b22c-630cbe2d37cd,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/2a854c3d-0ba9-4c3f-b22c-630cbe2d37cd,fraises,167.0,170,3.0
8japfq,2a854c3d-0ba9-4c3f-b22c-630cbe2d37cd,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/2a854c3d-0ba9-4c3f-b22c-630cbe2d37cd,gâteau au chocolat,57.0,90,33.0
8japfq,8b8fc57f-7ffd-471d-aeb3-7b691bcf664d,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/8b8fc57f-7ffd-471d-aeb3-7b691bcf664d,café noir,32.0,150,118.0
8japfq,8b8fc57f-7ffd-471d-aeb3-7b691bcf664d,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/8b8fc57f-7ffd-471d-aeb3-7b691bcf664d,œufs en chocolat,12.0,20,8.0
8japfq,2a7ac58e-ba7a-46e3-90b2-220082e458bf,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/2a7ac58e-ba7a-46e3-90b2-220082e458bf,omelette au fromage,197.0,120,77.0
8japfq,2a7ac58e-ba7a-46e3-90b2-220082e458bf,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/2a7ac58e-ba7a-46e3-90b2-220082e458bf,blé aux légumes,299.0,180,119.0
8japfq,b4fdbc06-7591-4aee-83e3-ab3c60d47823,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/b4fdbc06-7591-4aee-83e3-ab3c60d47823,vin rouge,146.0,150,4.0
8japfq,1e4b35a9-18f6-45db-a2f6-ad08ef45f1e9,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/1e4b35a9-18f6-45db-a2f6-ad08ef45f1e9,touron,29.0,120,91.0
8japfq,54275d62-01c1-4cd1-b35b-124fc6453495,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/54275d62-01c1-4cd1-b35b-124fc6453495,gratin de pâtes,379.0,400,21.0
8japfq,9acfba1f-6eaa-4d72-84ed-f7653e464195,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/9acfba1f-6eaa-4d72-84ed-f7653e464195,gâteau au chocolat,57.0,120,63.0
8japfq,b84fb946-f702-4b1b-8501-8935eeda33c9,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/b84fb946-f702-4b1b-8501-8935eeda33c9,mate,340.0,330,10.0
8japfq,8159ab4c-f659-474e-9b93-90c7748dcef9,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/8159ab4c-f659-474e-9b93-90c7748dcef9,pomme,146.0,180,34.0
8japfq,3ff040c9-0d14-4829-b8df-e567859c234d,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/3ff040c9-0d14-4829-b8df-e567859c234d,hydromel,40.0,40,0.0
8japfq,59fa1abc-3369-4e41-bf8c-134cdf293f78,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/59fa1abc-3369-4e41-bf8c-134cdf293f78,tomates cerises,145.0,120,25.0
8japfq,59fa1abc-3369-4e41-bf8c-134cdf293f78,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/59fa1abc-3369-4e41-bf8c-134cdf293f78,pain tartiné au pesto,19.0,50,31.0
8japfq,c6e2dc66-06a0-488e-be51-5c6ed506cedf,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/c6e2dc66-06a0-488e-be51-5c6ed506cedf,salade de pomme de terre,197.0,180,17.0
8japfq,c6e2dc66-06a0-488e-be51-5c6ed506cedf,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/c6e2dc66-06a0-488e-be51-5c6ed506cedf,gratin de côte de bette,119.0,120,1.0
8japfq,94cbdf44-cfe4-4ad0-a930-e8769f6ee9ed,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/94cbdf44-cfe4-4ad0-a930-e8769f6ee9ed,gâteau aux amandes,72.0,85,13.0
8japfq,c79855ed-5948-4858-9b6d-264b75558907,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/c79855ed-5948-4858-9b6d-264b75558907,muesli nature,64.0,60,4.0
8japfq,c79855ed-5948-4858-9b6d-264b75558907,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/c79855ed-5948-4858-9b6d-264b75558907,yaourt nature,140.0,150,10.0
8japfq,317b3ae5-cda8-400a-b0f7-03970c73f554,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/317b3ae5-cda8-400a-b0f7-03970c73f554,pomme,130.0,180,50.0
8japfq,d3483c57-c2e2-4657-825f-52070e3da0b8,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/d3483c57-c2e2-4657-825f-52070e3da0b8,cottage cheese,82.0,50,32.0
8japfq,d3483c57-c2e2-4657-825f-52070e3da0b8,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/d3483c57-c2e2-4657-825f-52070e3da0b8,salade de pomme de terre,360.0,180,180.0
8japfq,d3483c57-c2e2-4657-825f-52070e3da0b8,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/d3483c57-c2e2-4657-825f-52070e3da0b8,salade verte,30.0,40,10.0
8japfq,f8134026-69a1-4424-894f-1fea3c45abf9,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/f8134026-69a1-4424-894f-1fea3c45abf9,"biscuit ""coquin""",75.0,25,50.0
8japfq,4460b576-039f-437e-bd10-9241cf72ce0b,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/4460b576-039f-437e-bd10-9241cf72ce0b,brioche au chocolat,113.0,120,7.0
8japfq,4460b576-039f-437e-bd10-9241cf72ce0b,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/4460b576-039f-437e-bd10-9241cf72ce0b,pain aux noix,46.0,70,24.0
8japfq,794f61b2-f5f2-414d-bd5e-8ddaefed8b0f,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/794f61b2-f5f2-414d-bd5e-8ddaefed8b0f,pizza aux légumes,258.0,180,78.0
8japfq,d0f58883-2cec-4cce-8404-a68366aa9454,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/d0f58883-2cec-4cce-8404-a68366aa9454,kiwi,119.0,75,44.0
8japfq,10b59e56-125d-4aed-ab35-a670c3c72d96,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/10b59e56-125d-4aed-ab35-a670c3c72d96,glace toblerone,34.0,80,46.0
8japfq,aec8837c-53fa-470e-b484-737ecb280e65,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/aec8837c-53fa-470e-b484-737ecb280e65,yaourt nature,145.0,120,25.0
8japfq,aec8837c-53fa-470e-b484-737ecb280e65,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/aec8837c-53fa-470e-b484-737ecb280e65,muesli nature,53.0,80,27.0
8japfq,becead6e-744d-408c-a0ea-a7ffc9b69561,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/becead6e-744d-408c-a0ea-a7ffc9b69561,pomme,119.0,180,61.0
8japfq,bd977caf-2681-4a8e-9cd6-1115c3f3c04b,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/bd977caf-2681-4a8e-9cd6-1115c3f3c04b,salade verte,33.0,40,7.0
8japfq,bd977caf-2681-4a8e-9cd6-1115c3f3c04b,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/bd977caf-2681-4a8e-9cd6-1115c3f3c04b,tomates cerises,81.0,50,31.0
8japfq,bd977caf-2681-4a8e-9cd6-1115c3f3c04b,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/bd977caf-2681-4a8e-9cd6-1115c3f3c04b,légumes grillés,111.0,80,31.0
8japfq,bd977caf-2681-4a8e-9cd6-1115c3f3c04b,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/bd977caf-2681-4a8e-9cd6-1115c3f3c04b,olives,41.0,25,16.0
8japfq,bd977caf-2681-4a8e-9cd6-1115c3f3c04b,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/bd977caf-2681-4a8e-9cd6-1115c3f3c04b,mozzarella,115.0,60,55.0
8japfq,bd977caf-2681-4a8e-9cd6-1115c3f3c04b,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/bd977caf-2681-4a8e-9cd6-1115c3f3c04b,pains aux noix,102.0,120,18.0
8japfq,124b4ec0-4fda-4c14-aee4-e31ac6a94b5c,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/124b4ec0-4fda-4c14-aee4-e31ac6a94b5c,croissant de sils,86.0,90,4.0
8japfq,124b4ec0-4fda-4c14-aee4-e31ac6a94b5c,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/124b4ec0-4fda-4c14-aee4-e31ac6a94b5c,pomme,213.0,180,33.0
8japfq,e338f7c3-373d-46ef-8cf8-34a7d093e5d4,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/e338f7c3-373d-46ef-8cf8-34a7d093e5d4,tarte aux épinards,266.0,250,16.0
8japfq,a184bb38-7d49-4c95-a49c-63140f9c16c7,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/a184bb38-7d49-4c95-a49c-63140f9c16c7,tiramisu,76.0,200,124.0
8japfq,7a440282-acb9-4f0f-9f6a-ea8124ad66ef,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/7a440282-acb9-4f0f-9f6a-ea8124ad66ef,pomme,132.0,180,48.0
8japfq,7a440282-acb9-4f0f-9f6a-ea8124ad66ef,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/7a440282-acb9-4f0f-9f6a-ea8124ad66ef,muesli nature,62.0,120,58.0
8japfq,e8994a28-eb3a-4a4f-b47c-a5e7364a37bf,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/e8994a28-eb3a-4a4f-b47c-a5e7364a37bf,yaourt nature,120.0,125,5.0
8japfq,f467f9d0-b394-4840-8091-ee00b38e0a96,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/f467f9d0-b394-4840-8091-ee00b38e0a96,chocolat au lait,31.0,25,6.0
8japfq,344e838c-6f09-45ef-a77e-75e5845ea1a0,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/344e838c-6f09-45ef-a77e-75e5845ea1a0,tarte aux épinards,230.0,250,20.0
8japfq,885c0212-0193-4a37-b6a9-a1dab36f03c5,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/885c0212-0193-4a37-b6a9-a1dab36f03c5,pomme,132.0,180,48.0
8japfq,885c0212-0193-4a37-b6a9-a1dab36f03c5,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/885c0212-0193-4a37-b6a9-a1dab36f03c5,yaourt nature,118.0,125,7.0
8japfq,a6292b1e-935d-47ca-b404-56b7709ba948,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/a6292b1e-935d-47ca-b404-56b7709ba948,pain aux fruits secs,115.0,120,5.0
8japfq,6900a2ca-84e1-4e77-93d3-c1286d205017,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/6900a2ca-84e1-4e77-93d3-c1286d205017,salade grecque,460.0,250,210.0
8japfq,6900a2ca-84e1-4e77-93d3-c1286d205017,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/6900a2ca-84e1-4e77-93d3-c1286d205017,pain aux noix,62.0,40,22.0
8japfq,0bd218b2-a4c6-4605-8737-2055d3040f25,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/0bd218b2-a4c6-4605-8737-2055d3040f25,fraises,76.0,85,9.0
8japfq,0bd218b2-a4c6-4605-8737-2055d3040f25,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/0bd218b2-a4c6-4605-8737-2055d3040f25,brioche au chocolat,70.0,50,20.0
8japfq,0bd218b2-a4c6-4605-8737-2055d3040f25,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/0bd218b2-a4c6-4605-8737-2055d3040f25,pain aux noix,45.0,40,5.0
8japfq,0bd218b2-a4c6-4605-8737-2055d3040f25,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/0bd218b2-a4c6-4605-8737-2055d3040f25,olives à l'huile,35.0,40,5.0
8japfq,0bd218b2-a4c6-4605-8737-2055d3040f25,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/0bd218b2-a4c6-4605-8737-2055d3040f25,hummous,42.0,30,12.0
8japfq,0bd218b2-a4c6-4605-8737-2055d3040f25,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/0bd218b2-a4c6-4605-8737-2055d3040f25,cottage cheese aux herbes,37.0,40,3.0
8japfq,0bd218b2-a4c6-4605-8737-2055d3040f25,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/0bd218b2-a4c6-4605-8737-2055d3040f25,st-félicien,27.0,25,2.0
8japfq,0bd218b2-a4c6-4605-8737-2055d3040f25,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/0bd218b2-a4c6-4605-8737-2055d3040f25,tomates rôties,95.0,60,35.0
8japfq,0bd218b2-a4c6-4605-8737-2055d3040f25,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/0bd218b2-a4c6-4605-8737-2055d3040f25,oeuf au plat,54.0,60,6.0
8japfq,a61a00f7-22fd-434e-86f6-9910276517cb,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/a61a00f7-22fd-434e-86f6-9910276517cb,brioche au chocolat,36.0,60,24.0
8japfq,a61a00f7-22fd-434e-86f6-9910276517cb,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/a61a00f7-22fd-434e-86f6-9910276517cb,chocolat noir aux amandes,26.0,40,14.0
8japfq,94c187a1-2cee-4ec0-8a37-61761b7852a8,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/94c187a1-2cee-4ec0-8a37-61761b7852a8,yaourt nature,178.0,150,28.0
8japfq,94c187a1-2cee-4ec0-8a37-61761b7852a8,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/94c187a1-2cee-4ec0-8a37-61761b7852a8,myrtilles,66.0,50,16.0
8japfq,94c187a1-2cee-4ec0-8a37-61761b7852a8,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/94c187a1-2cee-4ec0-8a37-61761b7852a8,amandes en bâtonnets,18.0,15,3.0
8japfq,dcde0754-df32-469c-82c0-87095606c15d,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/dcde0754-df32-469c-82c0-87095606c15d,nouilles de riz,125.0,120,5.0
8japfq,dcde0754-df32-469c-82c0-87095606c15d,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/dcde0754-df32-469c-82c0-87095606c15d,courgettes et maïs au lait de coco,235.0,150,85.0
8japfq,dcde0754-df32-469c-82c0-87095606c15d,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/dcde0754-df32-469c-82c0-87095606c15d,amandes grillées,20.0,15,5.0
8japfq,ab5f95d1-fe6e-47df-83bf-8c219ace1dbc,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/ab5f95d1-fe6e-47df-83bf-8c219ace1dbc,pommes,94.0,150,56.0
8japfq,2e76dcaa-79fd-45b4-8c87-0be36b966ae2,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/2e76dcaa-79fd-45b4-8c87-0be36b966ae2,boulgour,144.0,120,24.0
8japfq,2e76dcaa-79fd-45b4-8c87-0be36b966ae2,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/2e76dcaa-79fd-45b4-8c87-0be36b966ae2,ratatouille,205.0,120,85.0
8japfq,2e76dcaa-79fd-45b4-8c87-0be36b966ae2,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/2e76dcaa-79fd-45b4-8c87-0be36b966ae2,tomme panée,65.0,80,15.0
8japfq,2e76dcaa-79fd-45b4-8c87-0be36b966ae2,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/2e76dcaa-79fd-45b4-8c87-0be36b966ae2,salade verte,30.0,50,20.0
8japfq,80d3017b-bc9a-4dcb-ad16-a46aa3c0048c,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/80d3017b-bc9a-4dcb-ad16-a46aa3c0048c,glace movenpick café-chocolat,111.0,150,39.0
8japfq,86ceb725-f8aa-4f49-a72d-d44fb229ea99,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/86ceb725-f8aa-4f49-a72d-d44fb229ea99,café,60.0,120,60.0
8japfq,de554885-68af-4989-b977-79eff1160205,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/de554885-68af-4989-b977-79eff1160205,yaourt nature,155.0,150,5.0
8japfq,de554885-68af-4989-b977-79eff1160205,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/de554885-68af-4989-b977-79eff1160205,ananas,103.0,80,23.0
8japfq,de554885-68af-4989-b977-79eff1160205,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/de554885-68af-4989-b977-79eff1160205,myrtilles,48.0,50,2.0
8japfq,de554885-68af-4989-b977-79eff1160205,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/de554885-68af-4989-b977-79eff1160205,noix de pécan,22.0,20,2.0
8japfq,9b020df4-0b52-470a-a9b2-4d29540bca81,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/9b020df4-0b52-470a-a9b2-4d29540bca81,focaccia,81.0,120,39.0
8japfq,9ac9736b-e0d1-4862-9981-1f47f8109d18,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/9ac9736b-e0d1-4862-9981-1f47f8109d18,"pizza champignons, olives, courgettes",183.0,350,167.0
8japfq,078e41ee-9489-4b78-94b3-a6298acfbbb2,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/078e41ee-9489-4b78-94b3-a6298acfbbb2,cookie,57.0,60,3.0
8japfq,73d04325-9904-439c-a617-44a5061581a3,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/73d04325-9904-439c-a617-44a5061581a3,branche de chocolat,25.0,30,5.0
8japfq,b6659a8f-25e7-44f7-a351-7873f60f1586,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/b6659a8f-25e7-44f7-a351-7873f60f1586,ratatouille,196.0,120,76.0
8japfq,b6659a8f-25e7-44f7-a351-7873f60f1586,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/b6659a8f-25e7-44f7-a351-7873f60f1586,boulgour,122.0,120,2.0
8japfq,b6659a8f-25e7-44f7-a351-7873f60f1586,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/b6659a8f-25e7-44f7-a351-7873f60f1586,gruyère,28.0,30,2.0
8japfq,b6659a8f-25e7-44f7-a351-7873f60f1586,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/b6659a8f-25e7-44f7-a351-7873f60f1586,oeuf au plat,50.0,60,10.0
8japfq,5f8e5ef9-e248-4e8c-9975-e35edcd5fa6e,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/5f8e5ef9-e248-4e8c-9975-e35edcd5fa6e,glace movenpick café-chocolat,109.0,150,41.0
